SK_ID_CURR,TARGET
104058,0.06996872428601193
104063,0.06327999050549149
104066,0.08397336680350367
104087,0.04549565276223178
104089,0.08112818500509901
104095,0.06677230197097683
104098,0.10592279444250532
104104,0.05238926249706435
104110,0.08812428239277695
104120,0.06705535536015117
104122,0.05449130943546244
104131,0.07980279838641775
104132,0.09698400743332507
104135,0.05498975394385098
104136,0.08254564360525299
104149,0.07812919074960047
104150,0.07252979180970975
104156,0.0871436161825768
104165,0.09763738735153293
104175,0.07642358109089346
104179,0.10387570451736791
104184,0.07980864357195629
104206,0.061158726657193095
104216,0.09001984710075094
104230,0.1326836782364655
104257,0.04765621037707321
104272,0.04946469169521843
104273,0.08537900281286193
104278,0.04575605947013904
104294,0.09167064153596229
104295,0.07949074389886573
104297,0.06709660333525111
104298,0.09637948430084838
104308,0.09666298673883165
104318,0.07708092104448726
104319,0.06134732037090004
104320,0.10995591774377342
104327,0.10448139355961512
104334,0.08588590152365409
104344,0.09926307075995493
104350,0.06901321740486592
104351,0.08419389758125018
104354,0.09916636586730468
104369,0.10640640879661485
104376,0.08915563088326016
104381,0.07662306852083436
104384,0.08665724323374413
104391,0.0543319348096449
104394,0.09392361937920657
104398,0.1116382960722708
104402,0.07227697037046388
104408,0.0671501374168222
104409,0.05433620584819182
104410,0.11887328466512007
104412,0.06607750613149722
104417,0.09220808655534754
104424,0.07829935307288159
104426,0.05701902241974192
104435,0.07009297362312783
104445,0.07199249426305421
104458,0.048175443178675253
104460,0.08271822123414979
104466,0.07273748495301559
104472,0.10755323702409963
104473,0.09698946610646414
104479,0.050181934253272886
104480,0.06700296426723111
104482,0.10681257930883567
104499,0.04837037484309785
104501,0.04813262738728013
104502,0.0711813991147513
104506,0.07898531489210961
104510,0.05544054663559209
104512,0.06405498097282317
104520,0.1146869482026824
104528,0.10444618707447349
104529,0.08882889692317289
104541,0.08650172282736365
104578,0.06149475976774572
104584,0.07716680683203542
104588,0.09265384624664445
104602,0.07502967511363288
104610,0.05514237109742964
104611,0.08064815957864334
104618,0.10088367805541636
104620,0.0783320902766248
104622,0.05471461289473458
104624,0.056920525613823776
104625,0.09041492956795216
104634,0.1226586062777737
104639,0.09326702121389255
104646,0.06924742118928014
104647,0.07016060879228053
104652,0.05625051722377209
104670,0.07284934035242245
104677,0.06448257470163936
104685,0.09732269820642875
104691,0.08555590084727115
104696,0.06462468270769707
104699,0.05365982548710978
104712,0.10691940508984174
104714,0.07700573758524651
104717,0.07793533043784681
104718,0.07301210621608391
104740,0.07210774798322428
104741,0.08814728462141923
104743,0.04400848728080538
104744,0.09183135678600053
104747,0.0910306436347985
104767,0.07853168352086295
104772,0.1650580583185852
104776,0.12037610244762259
104779,0.05970544351455225
104814,0.07959848001340308
104815,0.07506824988021137
104830,0.09272384265995826
104831,0.10394933100518816
104833,0.09667620789429776
104839,0.06562042783909446
104840,0.07752745873485024
104860,0.09200129676158549
104861,0.049222253261728535
104866,0.07807308466327575
104870,0.06140532244916541
104877,0.08732109012356773
104878,0.054288993737674714
104879,0.07075627894224006
104880,0.08375591492287986
104899,0.08013004475361006
104906,0.05025487018633581
104907,0.10353246227466296
104913,0.07998710924477247
104916,0.09979527677441884
104921,0.08704498893309442
104930,0.0738953347650679
104931,0.08943895544881121
104936,0.09173679927531599
104937,0.08293405276775122
104942,0.0751230959124568
104943,0.07277683500016077
104969,0.09204351666879529
104972,0.12702871104358485
104988,0.08721429989187748
105013,0.08759629029806933
105015,0.08476172101228496
105019,0.06546570617583194
105027,0.07416688401400207
105030,0.08711431263242965
105035,0.14318369816842588
105041,0.056984218186059324
105051,0.11162286250336699
105056,0.060006640468493244
105067,0.16015261615504192
105071,0.10026425502779517
105072,0.05651765859277287
105074,0.11747683158108868
105091,0.10242456058467743
105101,0.06805503287237745
105103,0.0786706659521178
105134,0.08514298583393434
105139,0.08463519692848913
105142,0.11489389956019266
105146,0.08698419185446567
105163,0.08045623334916618
105168,0.10241655684349386
105172,0.04689130524629695
105176,0.1160919624004703
105195,0.07389561003858533
105196,0.12421990898801868
105197,0.05307327654337576
105203,0.07690753888716988
105223,0.0846603071478151
105227,0.07777216963282729
105228,0.05753268247461429
105230,0.08836420984931657
105231,0.11699554102664937
105239,0.07302854376463945
105242,0.0914722653053543
105244,0.07361551835099295
105245,0.10217804929800618
105248,0.052048853121829886
105249,0.0770439523295545
105266,0.11205786305260772
105271,0.11104363880048618
105276,0.09698979649066045
105282,0.09436378022367058
105292,0.0728660067432516
105297,0.043706817311806485
105332,0.10494044725261199
105333,0.07104644875049977
105343,0.05620907508141154
105344,0.048864664010672805
105345,0.10709685351173827
105357,0.08655414901782202
105359,0.08007673227691073
105366,0.07160119372959059
105367,0.08724605116215067
105370,0.04262529352606903
105377,0.08602028568073675
105390,0.07827144657479511
105399,0.061385246937946045
105403,0.06989771338856172
105404,0.07813257496576845
105414,0.06634397258274152
105417,0.07864180869519338
105425,0.12407639444179669
105452,0.06662782829984952
105454,0.09118159714215765
105456,0.1075553741646723
105470,0.09073928047745067
105471,0.05087383313689181
105483,0.07737073110610902
105493,0.09431517885213778
105508,0.11411842702420912
105514,0.09215753624598039
105515,0.049196009954491395
105528,0.12463775081243175
105529,0.0604829696671689
105531,0.062222804548713664
105532,0.06720996750073839
105558,0.04560818315127205
105574,0.0789596999140959
105578,0.05328852528346761
105584,0.1292093505970343
105595,0.10243959543853531
105617,0.0866550261308786
105618,0.06939395432545233
105621,0.0709645276103034
105625,0.07460101494272478
105629,0.07983541991821405
105630,0.058680349377310856
105634,0.05531957044238527
105635,0.08903984405367202
105641,0.09354441806239058
105647,0.09356183585808643
105648,0.07772405303985744
105655,0.05518259462491796
105657,0.0577084266014273
105672,0.09816400633986735
105678,0.0769751893689331
105682,0.06983240342971177
105691,0.08396991326706027
105692,0.07478522610962021
105706,0.1080234427520182
105712,0.09037312892695346
105720,0.08412942215310666
105734,0.0739992633697607
105735,0.08249392682685518
105736,0.07893697293467664
105737,0.05690644244565181
105738,0.11426909126242095
105740,0.10675223091407776
105744,0.05294126018610554
105747,0.09170507248927527
105749,0.09874375319959544
105754,0.0797146134424333
105758,0.05813813996394269
105760,0.0814408499431693
105767,0.07199715776794442
105784,0.10239997241788977
105791,0.07604603956585923
105802,0.07806817150113164
105807,0.11890050832409572
105809,0.06412322620906061
105816,0.08683966541356809
105817,0.0536186475444096
105824,0.11578249418213052
105832,0.09306574024680946
105856,0.07021080158867275
105865,0.06950354907973537
105899,0.07255314137926644
105906,0.04625538952578518
105916,0.07989216146946819
105923,0.09686920638131208
105937,0.08515276576342594
105965,0.05504840476357334
105966,0.07846921603055143
105968,0.06411629913528423
105973,0.07382093011034917
105976,0.09967602146890928
105978,0.05744899960633847
105979,0.06804574627493362
105991,0.09033365352775313
105998,0.0765343099463515
105999,0.08507475621088675
106000,0.08549869433513911
106001,0.0920696442803962
106010,0.07061965523969253
106011,0.08452234322169098
106013,0.10570509322338068
106015,0.06928182070949872
106026,0.05800357732052973
106032,0.05810335817025858
106035,0.08554900202023846
106040,0.07962207222874465
106041,0.11432635030729042
106044,0.051551085799298485
106053,0.09239155317789609
106054,0.05951002567675846
106065,0.1068130124949178
106081,0.06797625707796089
106083,0.07196031190752909
106087,0.081858246824278
106090,0.08409835658406609
106101,0.041875326793656596
106102,0.108022996739572
106109,0.07147766159552975
106116,0.06603652957173418
106150,0.06339511005474925
106155,0.1487534723311554
106166,0.07877679752918143
106176,0.07981216167099497
106189,0.06349907517588395
106199,0.10650952342063875
106205,0.08473299322529229
106206,0.07532291672018947
106211,0.07488601120243174
106214,0.05789575692148368
106216,0.07518527593915157
106217,0.08688113552205201
106225,0.07440226326028626
106249,0.05832577579436222
106256,0.06499466598971308
106258,0.063896655065323
106261,0.09353254145065135
106262,0.1059475036699937
106264,0.05432947417373452
106271,0.09403485002241468
106276,0.06963051131980165
106277,0.0831598312353437
106286,0.09900457075895519
106293,0.05703866687818074
106295,0.0654707733726587
106296,0.08653562560876404
106297,0.11653856553912781
106298,0.08210648941115663
106311,0.07020216153346817
106314,0.10123748289480422
106320,0.10839570304073033
106334,0.0903755187104047
106346,0.061595852268605006
106347,0.06643440087004664
106349,0.07403973024632808
106354,0.09670474314882313
106360,0.04930258189625859
106373,0.07756122419434466
106377,0.060576721966188636
106386,0.0964301820449366
106387,0.09546760660197348
106391,0.04791604715903676
106401,0.11534307472994258
106411,0.10413163319237959
106413,0.10517815734513078
106426,0.08716272679630037
106427,0.06428239488114931
106428,0.12110338413774263
106434,0.08694573403761685
106438,0.0845921801865184
106440,0.09023545772332096
106441,0.05950837153011838
106452,0.10991109032969247
106453,0.07379702310145271
106454,0.08248862721491804
106457,0.08612835045899281
106484,0.0615978649528842
106488,0.1380918215545443
106491,0.07175570274915297
106514,0.07781189228908245
106527,0.08030960634592753
106528,0.0658798634645643
106529,0.04625856577566135
106534,0.10205292350130118
106550,0.0994171117344837
106577,0.07031467850020842
106585,0.1192928912450696
106590,0.050996001234001054
106607,0.06445338056006632
106610,0.0939440126225284
106611,0.08457001404367388
106612,0.11027821825072905
106624,0.0562748304797961
106631,0.06629615578455292
106647,0.1567231704042218
106660,0.11165681076700411
106674,0.07746183355932296
106687,0.06056746841672963
106712,0.08469393260468618
106713,0.06622210343048644
106717,0.07045275788860485
106720,0.09256993881724035
106721,0.08394106244610446
106724,0.0771252804296797
106735,0.09744219969032217
106739,0.07203231939529305
106740,0.06803904445705106
106754,0.0690090990023789
106760,0.13184601684257177
106761,0.08837587149433772
106784,0.08764315759909302
106787,0.07494219849462803
106797,0.0653950509316272
106798,0.0641278470013846
106802,0.10818243038339569
106803,0.09035298361789344
106804,0.13596385747359527
106805,0.069186063874161
106810,0.11651160622820525
106812,0.08573970857173197
106813,0.05503240484276304
106817,0.0631859890709863
106822,0.08782992751277525
106823,0.07885970944853223
106827,0.056667233206025694
106841,0.061186367411954545
106851,0.07577944635261369
106852,0.08903210564042983
106853,0.13413627195982297
106854,0.13975070113389648
106861,0.08625901581411237
106873,0.10431790693484556
106877,0.06376173003692544
106878,0.07067082439247122
106881,0.09612837572690565
106900,0.0705867268711244
106906,0.05979730478292243
106907,0.07661507078167533
106914,0.08449058803293193
106916,0.0784941683248415
106924,0.06507564654117357
106931,0.06933667777236961
106936,0.09499403888339078
106937,0.07246556655586618
106938,0.07033306758515945
106939,0.0950222137387365
106943,0.05816009934302842
106944,0.06351995972130686
106967,0.09776791021788533
106980,0.08016180487606268
106986,0.055289873028837644
106987,0.07529027482408959
106990,0.056342443603466734
107013,0.04637421495920192
107023,0.08711239809118326
107033,0.05220801256353878
107037,0.08971077267838792
107048,0.08967915507092278
107071,0.09511245693068558
107081,0.05348106459676921
107113,0.07863571885456165
107130,0.05664571139949062
107131,0.07592729237523169
107145,0.07832533415824193
107156,0.08307247435514771
107219,0.07147734142033005
107222,0.10711158047733614
107223,0.17684412451109882
107232,0.1110761363980907
107245,0.0868343831233367
107246,0.0522193001826581
107247,0.05806744622010244
107256,0.06519004993905932
107259,0.06270432804237393
107260,0.04024076599408428
107279,0.11601102725251441
107280,0.05854631976974253
107281,0.08453295516023998
107285,0.07590037644585539
107329,0.09611714636443991
107337,0.06836917692211399
107349,0.06358662667467506
107350,0.08325789123214146
107351,0.05018128969046675
107359,0.13611073667463378
107391,0.08650508013905824
107394,0.09763159402763366
107395,0.05174916286769119
107406,0.10122056257875932
107416,0.099591551883539
107417,0.06754721306332705
107418,0.06078875789999146
107419,0.06391802468220105
107444,0.07420021162236805
107445,0.08982877343226554
107446,0.08258464039775218
107460,0.08171098159161867
107470,0.08481252905850134
107475,0.06339344777441186
107520,0.07691283856152414
107526,0.08255725575866396
107527,0.05083876993914836
107530,0.05910332571144078
107532,0.11581769416867789
107534,0.10235033974210889
107535,0.06997771130684065
107554,0.098057035337181
107556,0.07656734231177251
107559,0.0877190125863269
107561,0.053095681983501265
107564,0.07256654931500907
107566,0.08384691072077366
107571,0.07005961102996172
107590,0.08513226535633452
107602,0.08900162389956932
107625,0.10702754535061884
107626,0.12157888945353085
107635,0.06695898003424502
107636,0.06739177324041282
107645,0.08919304096166647
107652,0.10064713562181808
107655,0.051518891758948825
107668,0.059358346305940224
107670,0.06626474466974817
107677,0.04837410919398568
107680,0.09888528069459564
107683,0.07592923652171177
107684,0.06023470512879544
107691,0.07472819261551183
107692,0.09774637237581517
107703,0.10498684610765603
107709,0.0547690672835348
107710,0.06452004504658088
107721,0.09032912349388876
107725,0.10101668307757755
107727,0.10748668923914304
107739,0.07924908416707782
107740,0.09833542534460504
107741,0.07985380727224986
107747,0.05845952161739178
107765,0.1274643531647368
107768,0.05637469318566379
107775,0.0847094535074304
107782,0.10404871272531929
107790,0.05997932545982952
107801,0.07411365276378455
107807,0.05673152739402465
107811,0.1050022218754853
107817,0.11171017464690178
107826,0.07265356097159066
107838,0.08335115092658384
107839,0.06891950551871731
107843,0.0720388233813075
107847,0.061186311284877996
107849,0.09588687737871267
107850,0.07478255948711682
107867,0.10289576170256196
107871,0.08311371357429971
107908,0.0785685696618624
107913,0.11188405957603512
107927,0.08810634142768725
107931,0.04537967941532993
107955,0.04760818133793882
107962,0.08238675436527362
107977,0.06984173222720164
107978,0.07588468689987367
107993,0.06812538040056582
108010,0.07061236894938308
108016,0.09157632190363466
108018,0.11501612733670223
108027,0.09973181596607011
108045,0.08676344779762771
108069,0.11181774702396947
108082,0.08784314237260542
108089,0.0840676866054564
108092,0.06995292734400492
108106,0.06857162235949919
108112,0.07937833644567457
108120,0.10722933176476997
108122,0.14523123649651473
108135,0.11472973654586552
108170,0.0687037968309875
108171,0.08124458626686105
108177,0.05862043378962901
108180,0.10317360467699889
108183,0.07647691453823875
108184,0.06014024965804859
108185,0.07756325843098716
108192,0.0825239040047863
108195,0.09348970136066291
108196,0.10674088018310227
108218,0.06598888023261881
108219,0.1174143527199432
108243,0.09734221997301606
108249,0.05549242603346116
108251,0.045893165432566704
